2.030841002350555757e-01,1.699942652310787172e-01,1.537292139433737714e-01,1.273160364927374000e-01,8.184353711749040028e-02,4.454971501822161534e-02,1.345455438919503240e-04,-4.676563335530504323e-02,-1.018749787989030597e-01,-1.922473095624135653e-01,-2.964589683087166527e-01,-3.512337447387463008e-01,-4.263683486207040518e-01,-3.835323282783190679e-01,-3.155547667876032469e-01,-2.066232999736518083e-01,-1.250203392684590131e-01,-3.923488670375976234e-02,1.342254357547638215e-02,6.671978637692858871e-02,1.174507486578244553e-01,1.469259123565422598e-01,2.035025967053513407e-01,2.439843336677769703e-01,2.474385201682414714e-01,2.774950019782116972e-01,3.173373622522634441e-01,2.982721156757885406e-01,3.256364853290482086e-01,2.773187351749420992e-01,3.191300033998554220e-01,2.942979040663881718e-01,2.559692335807091101e-01,2.377291836224678101e-01,1.999732621795346499e-01,1.212099750668809567e-01,7.029057340110463070e-02,7.489630480338828333e-02,1.889914500347259774e-01,3.381650802902258501e-01
1.420475839289453979e-01,1.306799518077539357e-01,1.034198216832912243e-01,8.366782257156740732e-02,6.062810130396149855e-02,3.614993032318000038e-02,1.218216563566518716e-02,-1.725185371399818104e-02,-5.605342489676885115e-02,-9.126214578584329606e-02,-1.522853405843874186e-01,-2.293264807768647662e-01,-2.390610251386492413e-01,-2.141112084474287580e-01,-1.768516075194936921e-01,-1.248696064239525061e-01,-5.986919034727576638e-02,-1.829291031396630338e-02,1.638808800088197709e-02,5.277796753643671651e-02,7.342544643579565489e-02,1.044979655263335028e-01,1.414256588711097495e-01,1.528522791703566808e-01,1.668198049846162101e-01,1.842315470653850817e-01,1.982959014185914637e-01,2.315883176188662795e-01,2.461003997133649479e-01,2.639485907940325449e-01,2.757329285274565667e-01,2.520996027495506220e-01,2.908122976302430218e-01,2.697297832821981545e-01,2.505667309223744699e-01,2.527206843449786300e-01,2.056098112918178233e-01,2.397957365292085752e-01,3.449016854046799141e-01,4.563851423780823091e-01
1.451373709842126991e-01,1.170646388386560877e-01,1.099477300523758055e-01,8.325628923923622526e-02,5.738375152598246959e-02,4.833487680415996662e-02,2.504827339820914212e-02,7.251588584686508195e-03,-1.105882341684507296e-02,-3.091405174337262182e-02,-4.759503439436283539e-02,-6.947158433342183470e-02,-6.762778408821784604e-02,-6.824956835352519180e-02,-5.241607437752918847e-02,-3.857898918502382368e-02,-1.821918662632366487e-02,2.062518140346867104e-03,2.101054887856329198e-02,3.889845794653602751e-02,6.542879009118736378e-02,7.358913914005803247e-02,9.657153694728698445e-02,1.111777632562226253e-01,1.281109835126536811e-01,1.487376944917873645e-01,1.866026562618729734e-01,1.926242038380947541e-01,1.922474782398431725e-01,2.082820322800240376e-01,2.183082436439716667e-01,2.463217113499676925e-01,2.817465202981121464e-01,3.041858733387559632e-01,3.148896327874454171e-01,3.597597849935883496e-01,3.340752098318655050e-01,3.483071716992337530e-01,4.168322053621886236e-01,4.518086255253068728e-01
1.340209938719896521e-01,1.232811330821141360e-01,9.902480835234042655e-02,8.344508713900140873e-02,7.670962801701472489e-02,5.895737106174851055e-02,4.110410374243821802e-02,2.926768860311041581e-02,2.685769917170588092e-02,3.086073642430354341e-02,5.525962092380266172e-02,7.778292749391971239e-02,8.878233313455898001e-02,9.050144479000282738e-02,6.558618679982028410e-02,3.211719882514700586e-02,1.861128699111709930e-02,1.772253106684308632e-02,2.142650425162231920e-02,3.643127395945888747e-02,5.076433120025147100e-02,5.679214173074920852e-02,7.069873627289019469e-02,1.000053949994511859e-01,1.049222322836334542e-01,1.287252196522428449e-01,1.326547922704165161e-01,1.552531986397735486e-01,1.733657037947170521e-01,1.897465816129901561e-01,2.117100705409139805e-01,2.356635675824839682e-01,2.849134543178742929e-01,2.813710738013256996e-01,3.380859291385019394e-01,3.751245047256140386e-01,4.550129579625544762e-01,4.894498055603869191e-01,5.046792717703250108e-01,5.577872532837886421e-01
1.602917628407884709e-01,1.337897731609066221e-01,1.241816911104727111e-01,1.028198283032138727e-01,8.510569280904932421e-02,6.450350500611534699e-02,6.507554094912472442e-02,5.740067438943792510e-02,5.483861702997474413e-02,9.102410012228884240e-02,1.405061880928570039e-01,1.882179446375193133e-01,2.338687484545200479e-01,2.236524076063958477e-01,1.808556243669658670e-01,8.761044685248550734e-02,4.921113692800454381e-02,3.304324931375878655e-02,2.760505140627663584e-02,3.068011827683881851e-02,3.825216974910859713e-02,4.932263156886398242e-02,6.431480843657573498e-02,8.204123812778381375e-02,9.834428305115092139e-02,1.171944707866206942e-01,1.328044450494961504e-01,1.543459724203341543e-01,1.655168038081995807e-01,1.650859609584716947e-01,2.124185452794880025e-01,2.384884624444434942e-01,2.391971240632933815e-01,2.988953925621664065e-01,4.249403162725499117e-01,5.265135320667545527e-01,5.974702562386516869e-01,6.520223084630448751e-01,6.176314719258553243e-01,5.428585393514064883e-01
1.827425826066826908e-01,1.536185266789530657e-01,1.533051055339352264e-01,1.333434523547937789e-01,9.821834709938620511e-02,9.261644113533674949e-02,7.266529590263394456e-02,7.017836490398357552e-02,9.697891900829357092e-02,1.470410066324335241e-01,2.356779269850073355e-01,2.957089115918470346e-01,3.788997767681367979e-01,3.368583546998855649e-01,2.540283344549654210e-01,1.511525576042862806e-01,7.832160876704906405e-02,4.374568212900376007e-02,2.869592857191547233e-02,2.811822879611904774e-02,3.118848523037472814e-02,4.446264836762858774e-02,5.614508534452607863e-02,6.062298939887593441e-02,8.129247265823105750e-02,8.893314101700847130e-02,1.156780439386697196e-01,1.154458204014354866e-01,1.444271340721534902e-01,1.635827123944789130e-01,1.826548247644490808e-01,2.102445315782886515e-01,2.528027274681603487e-01,2.894837063071055150e-01,4.480210239388773275e-01,5.427485338162735262e-01,7.245670742907950324e-01,7.455928521520202024e-01,7.294738366699511367e-01,6.000611835090391422e-01
2.001618557015267252e-01,1.752939766101246355e-01,1.786199316172464024e-01,1.517183582736034153e-01,1.113714927894431245e-01,1.078736210018940156e-01,9.460481499098397085e-02,1.048964581291890324e-01,1.099155742229864369e-01,1.715474297287855054e-01,2.809634776536875100e-01,4.277833692364977902e-01,4.963691616910850257e-01,4.863948571534018606e-01,3.631164207681946698e-01,1.803343915484748039e-01,1.098655274606538390e-01,5.406960331770809675e-02,3.333732529782165027e-02,2.595300059524822608e-02,3.220450787257053693e-02,3.523572764145474490e-02,4.065749717429790328e-02,5.228545979883491429e-02,6.158792833827305552e-02,8.612771686751206912e-02,8.501467757094896549e-02,1.068838022649080954e-01,1.290491718449549019e-01,1.357454554622124221e-01,1.681806320928679876e-01,1.843279446863438920e-01,2.584005295969727944e-01,2.969094162996414599e-01,4.100265097871908515e-01,5.508996046254690526e-01,8.118537677165788002e-01,8.565608445509644842e-01,6.975593899125652753e-01,6.299659592307793599e-01
2.330252131866596965e-01,1.901274218810597716e-01,1.682203046679937308e-01,1.671293907313927962e-01,1.375322757051085643e-01,1.301471420878429486e-01,1.072919531302978791e-01,1.139812140316509154e-01,1.453196210005843481e-01,1.907950432173211308e-01,3.280019695074363750e-01,4.601759044110474428e-01,6.025817150010926992e-01,4.771715319895524776e-01,4.158894048015607803e-01,2.095141311786365423e-01,1.067628487725792163e-01,6.210498061035270301e-02,3.772845696307238622e-02,2.683039589152381305e-02,2.593837535848509540e-02,3.055969247483414017e-02,3.450859124446446075e-02,4.951331403714431117e-02,5.813375971713706514e-02,6.263353933251422645e-02,8.034462452877461081e-02,9.915096992214175731e-02,1.045412478147645374e-01,1.280097007697432732e-01,1.426351317121152540e-01,1.799598685702477607e-01,2.303543392078993002e-01,3.089360311073754972e-01,4.606575819249180137e-01,6.532836855666303011e-01,7.134277050003507981e-01,7.924823174422667149e-01,8.051086567829400797e-01,7.061006036116882489e-01
2.368840355092038386e-01,2.119639681376465079e-01,1.997824426652393404e-01,1.725847831752750638e-01,1.642686300335264304e-01,1.514119476517920282e-01,1.314337003827827366e-01,1.465477641382126883e-01,1.741344756064803767e-01,2.352293527769619419e-01,3.707245842391158064e-01,4.747248051405194014e-01,6.301994001352404506e-01,5.707938274430938153e-01,3.862209738746784637e-01,2.235156634482066418e-01,1.261624576627333738e-01,6.528519237077226589e-02,3.298037200475754938e-02,2.709886504250800729e-02,2.311607807559133004e-02,2.401345786316354952e-02,3.262859647653953282e-02,3.941591691270865394e-02,4.643286289044937926e-02,6.233735507824821748e-02,6.351133280963358607e-02,7.581176586992560695e-02,9.900216121278838932e-02,1.032233648450102959e-01,1.313438991268859601e-01,1.535885431019504976e-01,2.179996020766264697e-01,2.691506972508638795e-01,4.107214674422205447e-01,6.586729497255362498e-01,7.307853666411679994e-01,7.874309193487815106e-01,7.127084253940373371e-01,6.433819603479331573e-01
2.634714921826447620e-01,2.419398796789302974e-01,2.440112808666633770e-01,2.262341628008512628e-01,1.940672747083886651e-01,1.505837863665449305e-01,1.502603216276898468e-01,1.546394570280100189e-01,1.925222456009309524e-01,2.410742494418118831e-01,3.482968378630152961e-01,5.456373885922543021e-01,5.964484999766795914e-01,5.798285638907814121e-01,4.142996029575251038e-01,2.316160589224063593e-01,1.238241952567345899e-01,6.818410446418304849e-02,3.573960169791115526e-02,2.609889987043695347e-02,2.192160816864130099e-02,2.363062028111852231e-02,2.529622988287939800e-02,3.016783389366589629e-02,4.197373612646704277e-02,4.776480647727165962e-02,5.512217211156442143e-02,6.822902009207436336e-02,7.103223183612220049e-02,8.794356815446431608e-02,1.097849193861223510e-01,1.411282435661137258e-01,1.935658047916490043e-01,2.582786226538945074e-01,4.367502709615543877e-01,6.102278468309249027e-01,8.171756275435612116e-01,8.854400036753130587e-01,7.562959874276180550e-01,6.128216914360387069e-01
3.412413741123196398e-01,2.923356148411073163e-01,2.619369529118341089e-01,2.526590591949400832e-01,2.116950670839789495e-01,1.667799576986478127e-01,1.541601773668679620e-01,1.736159856510860466e-01,1.796382723942814841e-01,2.455474122154726324e-01,3.882298970496607660e-01,4.929856231565063474e-01,5.968729565597062914e-01,5.717834095386634674e-01,4.053554169606836677e-01,2.168101045532258297e-01,1.344253694218018602e-01,6.580164172717199722e-02,3.901443889847883845e-02,2.405295982549792225e-02,1.774992864393325209e-02,1.776558009400734314e-02,2.214810421368471408e-02,2.792169762778176981e-02,3.046059259667539126e-02,3.946852300691073429e-02,4.798422278631660903e-02,5.580809717976054074e-02,6.980036579377002504e-02,7.429981730561240061e-02,9.222307034709829876e-02,1.181145112347781884e-01,1.501760867356842499e-01,2.256831821592933940e-01,3.729607182223663164e-01,5.249491401158954407e-01,7.066230781788902515e-01,7.063080531533640904e-01,6.603318292634894338e-01,5.389534781525193718e-01
3.164918624160762972e-01,3.415119944880519731e-01,2.933366706095110188e-01,2.522316655023797427e-01,2.080841327045770961e-01,1.875395148433060266e-01,1.993223781459765309e-01,1.878313820042507576e-01,1.776484909219959996e-01,2.163858951078213855e-01,3.259778135764349605e-01,4.154064392079193091e-01,5.674020212440719080e-01,4.383171434812410672e-01,3.638286457719528411e-01,2.034552873137802642e-01,1.078514548218485330e-01,5.830733459425781889e-02,3.334784644600242987e-02,2.036037434083859399e-02,1.891772699705720692e-02,1.613195750498514283e-02,1.940148517754813201e-02,2.164790947055225331e-02,2.937311132250200116e-02,3.462890164273846327e-02,4.117897499548300172e-02,4.084974414704867218e-02,5.612561766149974651e-02,6.759850564360106451e-02,8.039402413544075032e-02,9.672586174229612366e-02,1.382829098319782457e-01,2.021523602802335062e-01,3.041908985180015179e-01,4.803633021291922600e-01,5.690769132974717870e-01,5.995500151475471329e-01,5.317057792890741430e-01,4.553972448044698029e-01
3.425024242859782131e-01,3.203734770758944750e-01,2.822013260142844926e-01,3.056740773293541436e-01,2.351592844692727280e-01,2.361046965590061497e-01,2.107082346227223124e-01,1.764896236436455934e-01,1.777938380114446604e-01,2.298314595162216922e-01,3.040039222114206408e-01,3.690454339366018854e-01,4.542503015132033362e-01,3.838710941016764688e-01,3.067102953017820099e-01,1.658772277714665178e-01,9.422340475954879557e-02,5.338181746384713933e-02,3.007007748574210687e-02,2.119952438671649300e-02,1.877074786632236536e-02,1.599945552948004238e-02,1.786762713912293243e-02,2.075501155893444416e-02,2.427505224997374839e-02,2.860958109193862883e-02,2.969334142209661270e-02,3.581437644172449919e-02,3.809792300619450206e-02,4.789751618242580472e-02,6.521828599360515732e-02,8.605861406148075654e-02,1.153083071768377654e-01,1.578232428446795510e-01,2.534966968978196733e-01,3.649519598015104616e-01,4.915001826257917039e-01,5.141513231438783471e-01,4.470854533446871892e-01,3.883600957898833972e-01
3.728837477719296190e-01,3.903146312775834792e-01,3.718013039448467838e-01,2.925177968050039490e-01,2.796711231051939861e-01,2.344561128759722335e-01,2.313618821781183166e-01,1.879416283252337005e-01,1.831393933011262742e-01,2.039867852015287419e-01,2.472134607532798234e-01,2.862587368316079073e-01,2.888011061489274556e-01,2.469254506740077848e-01,1.848577431480563360e-01,1.220923330106311322e-01,7.653963142987450785e-02,4.475672963322758352e-02,3.078988754447772522e-02,2.400983925197367613e-02,1.882387807498243221e-02,1.799494355836232448e-02,1.709965904663429334e-02,1.750966063192738523e-02,2.276315379368505989e-02,2.173018175687089701e-02,2.764432239684557618e-02,2.713129289891185250e-02,3.567373718481051115e-02,3.762267780811671264e-02,4.782424493675321853e-02,5.627406643332626829e-02,7.460342002399904249e-02,1.057241958786955260e-01,1.816071793516693123e-01,2.406279444339651796e-01,3.344135261265265835e-01,3.841609439992812458e-01,3.149339178819563489e-01,3.032884884277624038e-01
4.622373218199327116e-01,3.862549330415830373e-01,4.021001133072579226e-01,3.140157074490493305e-01,2.842464767080486454e-01,2.881966515656087524e-01,2.645782096164331354e-01,2.155876511585074762e-01,2.017321320311805666e-01,1.686780650061478204e-01,1.539350131780266862e-01,1.590914699679358280e-01,1.703399566432337586e-01,1.246508730421521938e-01,9.813084526959975351e-02,7.624609205157914515e-02,5.077353333020526160e-02,3.382967597039805707e-02,3.079339076126191843e-02,2.302226587783657435e-02,2.501494878819669407e-02,2.511735282233195851e-02,2.492936368020042329e-02,2.504895583487909069e-02,2.535250972338366077e-02,2.694631923812844040e-02,2.766248774945216649e-02,2.884635269788745141e-02,3.059317818951287279e-02,2.803072371381268649e-02,3.092183278681078992e-02,3.744633112332613339e-02,4.299640125034667054e-02,5.651898104776120757e-02,8.778013424968086897e-02,1.094880236030692788e-01,1.621325488369972645e-01,1.750484687320638666e-01,1.779491063840313858e-01,1.793926312052535055e-01
4.879988771987359697e-01,4.462671537632245666e-01,4.268558362521821525e-01,3.823146815369052876e-01,3.563535184121255917e-01,3.081074853422691717e-01,2.644271002656521929e-01,2.192632148498171452e-01,1.694271577587091460e-01,1.428917136082617778e-01,8.602736112471306984e-02,4.258243180034149145e-02,7.752570935250303712e-03,-5.002140241913841795e-03,4.181304238137796537e-04,1.208936116753331347e-02,2.164814693062274906e-02,2.632142836886949139e-02,2.861720180298566590e-02,3.087959636381906042e-02,3.490421822469655377e-02,3.565619411593393129e-02,3.598408366622294491e-02,4.025535872616218397e-02,4.210062648366198063e-02,3.524554602379079138e-02,3.631738254114241088e-02,3.530769722055474708e-02,2.780650328593292295e-02,2.424109688668745974e-02,1.970490567568726481e-02,1.735406107087460528e-02,1.328285401971996890e-02,8.126789473117325413e-03,-1.993681248058612899e-03,-1.416120467508354651e-02,-2.214221377110201644e-02,-1.056828924248267611e-02,2.088993811114354948e-02,7.395112045714527516e-02
5.855856004322151920e-01,5.375638287485314804e-01,4.822558265132516619e-01,3.996749916646881173e-01,3.612887990320382547e-01,3.045277925808333452e-01,2.821319541580370460e-01,2.334010783270537293e-01,1.780519597197686155e-01,8.954513834461544364e-02,3.373898425677891114e-03,-8.603442392277289852e-02,-1.397510539119004025e-01,-1.699026909172272892e-01,-1.228679526804930533e-01,-5.486653107062141460e-02,-1.962800748230677725e-02,9.049474934826249456e-03,2.478060630870667844e-02,3.545407144961313511e-02,4.846787635356582941e-02,5.580863236980708464e-02,6.946437070355040988e-02,6.851038092894359832e-02,7.652172662851719487e-02,6.543673945257014180e-02,6.541117350155506438e-02,5.704138367661360648e-02,3.963083932040658425e-02,2.791921943393050470e-02,1.403571288415098907e-02,-2.311897724488513710e-03,-2.271204776982489737e-02,-5.391144980228160938e-02,-1.093730861851151398e-01,-1.569959652184116650e-01,-2.090396670123070011e-01,-1.929978167219707219e-01,-1.430045554906692884e-01,-5.999801141614953537e-02
6.501901183114633387e-01,6.647567448878873853e-01,5.412172248409111708e-01,5.249482372841467459e-01,4.124914175680187700e-01,3.828002209467243899e-01,3.234610585969578955e-01,2.361438409847306519e-01,1.374667925556211090e-01,3.113315792868301402e-02,-9.320265115437893766e-02,-2.285957814110284037e-01,-3.160721001361234128e-01,-3.084969564457096247e-01,-2.746313718017793781e-01,-1.392560411014465427e-01,-6.568084444487885809e-02,-1.543060439214104067e-02,2.412583962629989004e-02,5.705585827308045505e-02,7.793470968364385465e-02,1.075672247162058059e-01,1.160954770681015408e-01,1.381005948740458011e-01,1.462652910832396569e-01,1.332237364580157735e-01,1.348100249439247444e-01,1.042386097223963748e-01,7.488893271713496780e-02,4.884631221472705148e-02,1.620466005826923933e-02,-2.608612091100027952e-02,-7.352960190809952612e-02,-1.423274028119808077e-01,-2.180044999212155665e-01,-2.973691653686757475e-01,-4.464840903654325732e-01,-4.601931136395532862e-01,-3.263886555261082401e-01,-2.176247663297560808e-01
